repo_full_name,id,tag_name,name,draft,prerelease,created_at,published_at
ReactiveX/RxJava,786042,v1.0.3,1.0.3,False,False,2014-12-16T04:32:27Z,2014-12-16T04:37:07Z
ReactiveX/RxJava,747902,v1.0.2,1.0.2,False,False,2014-12-02T06:32:34Z,2014-12-02T06:35:47Z
ReactiveX/RxJava,742147,v1.0.1,1.0.1,False,False,2014-11-29T05:24:16Z,2014-11-29T05:27:19Z
ReactiveX/RxJava,713478,v1.0.0,1.0.0,False,False,2014-11-18T14:11:59Z,2014-11-18T14:21:30Z
ReactiveX/RxJava,710952,v1.0.0-rc.12,1.0.0-RC12,False,True,2014-11-17T18:43:54Z,2014-11-17T18:44:56Z
ReactiveX/RxJava,707193,v1.0.0-rc.11,1.0.0-RC11,False,True,2014-11-15T19:58:37Z,2014-11-15T20:51:32Z
ReactiveX/RxJava,699234,0.20.7,0.20.7,False,False,2014-11-11T23:54:42Z,2014-11-12T19:58:42Z
ReactiveX/RxJava,689137,v1.0.0-rc.10,1.0.0-RC10,False,True,2014-11-09T00:15:26Z,2014-11-09T00:18:33Z
ReactiveX/RxJava,671571,v1.0.0-rc.9,1.0.0-RC9,False,True,2014-11-02T07:11:34Z,2014-11-02T07:15:13Z
ReactiveX/RxJava,649872,v1.0.0-rc.8,1.0.0-RC8,False,True,2014-10-23T21:56:47Z,2014-10-23T22:08:38Z
ReactiveX/RxJava,631816,v1.0.0-rc.7,1.0.0-RC7,False,True,2014-10-16T16:24:54Z,2014-10-16T16:29:03Z
ReactiveX/RxJava,630276,0.20.6,0.20.6,False,False,2014-10-16T03:28:00Z,2014-10-16T03:37:30Z
ReactiveX/RxJava,619042,v1.0.0-rc.6,1.0.0-RC6,False,True,2014-10-10T20:40:00Z,2014-10-10T21:48:10Z
ReactiveX/RxJava,609561,v1.0.0-rc.5,1.0.0-RC5,False,True,2014-10-07T02:59:02Z,2014-10-07T16:41:51Z
